RPI3B+,O3,SMI,8,RGB565,65536,0.045799287,0.000547,21.834401,22.895029
RPI3B+,O3,SMI,8,RGB565,131072,0.045778464,0.000252,21.844333,22.905443
RPI3B+,O3,SMI,8,RGB565,262144,0.048614672,0.000982,20.569922,21.569126
RPI3B+,O3,SMI,8,RGB565,524288,0.049824871,0.000391,20.070298,21.045233
RPI3B+,O3,SMI,8,RGB565,1048576,0.049961640,0.000172,20.015356,20.987622
RPI3B+,O3,SMI,8,RGB565,8,0.260255582,0.021746,3.842377,4.029024
RPI3B+,O3,SMI,8,RGB565,16,0.155782648,0.001334,6.419200,6.731019
RPI3B+,O3,SMI,8,RGB565,32,0.109655916,0.000526,9.119435,9.562421
RPI3B+,O3,SMI,8,RGB565,64,0.086985203,0.000500,11.496208,12.054648
RPI3B+,O3,SMI,8,RGB565,128,0.076495803,0.000515,13.072613,13.707628
RPI3B+,O3,SMI,8,RGB565,256,0.066167736,0.000155,15.113106,15.847240
RPI3B+,O3,SMI,8,RGB565,512,0.052062521,0.000459,19.207675,20.140708
RPI3B+,O3,SMI,8,RGB565,1024,0.044939168,0.000238,22.252303,23.333231
RPI3B+,O3,SMI,8,RGB565,2048,0.041344498,0.000254,24.187015,25.361924
RPI3B+,O3,SMI,8,RGB565,4096,0.043487263,0.000206,22.995239,24.112256
RPI3B+,O3,SMI,8,RGB565,8192,0.046002056,0.000378,21.738159,22.794112
RPI3B+,O3,SMI,8,RGB565,16384,0.046667759,0.000056,21.428070,22.468960
RPI3B+,O3,SMI,8,RGB565,32768,0.047605158,0.002241,21.006127,22.026521
RPI3B+,O3,SMI,8,RGB565,65536,0.046819560,0.000330,21.358594,22.396110
RPI3B+,O3,SMI,8,RGB565,131072,0.046919060,0.000672,21.313300,22.348615
RPI3B+,O3,SMI,8,RGB565,262144,0.047380640,0.000532,21.105667,22.130896
RPI3B+,O3,SMI,8,RGB565,524288,0.048269487,0.000191,20.717022,21.723372
RPI3B+,O3,SMI,8,RGB565,1048576,0.048578891,0.000392,20.585073,21.585013
RPI3B+,O3,SMI,8,RGB565,8,0.254810675,0.007305,3.924482,4.115118
RPI3B+,O3,SMI,8,RGB565,16,0.159155383,0.004604,6.283168,6.588379
RPI3B+,O3,SMI,8,RGB565,32,0.110126849,0.000737,9.080438,9.521529
RPI3B+,O3,SMI,8,RGB565,64,0.089523891,0.003087,11.170203,11.712806
RPI3B+,O3,SMI,8,RGB565,128,0.077324130,0.000504,12.932574,13.560786
RPI3B+,O3,SMI,8,RGB565,256,0.063998044,0.000500,15.625478,16.384501
